destination_actual_icao,braking_coefficient
VOMM,0.014452767
VIDP,0.025775285
VOBL,-0.065380004
VOCL,0.028658436
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
VIDP,0.078839413
VEGK,0.024762432
VIBN,
VOGO,0.048286704
VABB,0.034296375
VOMM,0.015907701
VIDP,0.056505583
VIDP,
VEGT,0.02084443
WSSS,0.059022828
VEPT,0.034565483
VAPO,0.064651833
VABB,0.030293267
VOGO,0.084593038
VEGK,0.027083925
VOBL,-0.033762895
VABB,0.066292727
VECC,0.005335285
VOMM,0.094093681
VOMM,0.034449691
VOGO,-0.018149788
VIDP,0.071083907
VEGT,0.008557709
VEGT,0.051469443
VOPB,-0.046338815
VECC,0.061950559
VIDP,0.103615172
VEBD,0.030106865
VAPO,-0.001918178
VOGO,0.052652188
VOGO,0.010844813
VECC,0.027514255
VIDP,-0.016929127
VECC,0.004696262
VOTV,0.034733769
VECC,0.002492724
VECC,-0.003460414
VIDP,-0.000154787
VOBL,0.030449915
VGHS,0.030625811
VOGO,
VIDP,0.027361614
VOGO,0.112227216
VAAH,-0.040488219
VOBL,0.024721315
VOBL,0.061720457
VEPT,0.021113143
VOBL,-0.035551672
VIBN,
VAAH,0.026093782
VABB,0.033870121
VABB,0.086153219
VOCL,-0.046545292
VEBD,-0.021977974
VEGT,0.027337496
VAPO,0.048436791
VABB,-0.022813132
VABB,0.040180025
VECX,-0.079434129
VOMM,0.043108881
VOHS,0.12016365
VEGT,-0.034430951
VEBD,0.038119909
VEPT,-0.043974522
VEDG,0.043678769
VOBL,0.016294746
VOML,0.060855843
VABB,0.052932145
VOHS,0.028397343
VILH,
VABB,0.027032364
VIDP,0.065582738
VECC,-0.034528581
VIDP,0.064018355
OERK,0.015171529
VEKU,-0.01331323
VABB,-0.104265816
VIDP,
VIDP,0.097225052
VAPO,0.036622546
VIDP,-0.038521269
VIDP,0.02781399
VOGO,0.031690947
VABB,0.009885202
VAAH,0.006349495
VOGO,-0.044521716
VOGO,0.025493718
VIDP,0.058020783
VOCL,0.085948708
VIJP,-0.015013387
VOCI,0.031375844
VIJU,
VOPB,-0.024904488
VOMM,0.070556588
VOBL,0.06383959
,
VEGT,0.088964137
VECC,0.012522628
VEGT,0.068242581
VECC,
VAPO,-0.035715719
UDYZ,-0.025984451
VEBD,0.074206851
VISR,0.077663235
VOBL,
VECC,0.073293208
VOMM,0.091170645
VIDP,0.005256117
VIDP,0.020750417
VIDP,-0.011226282
VIDP,0.066261982
VAAH,-0.014987316
VABB,0.015666219
VIDP,
VIDP,0.001817208
VERC,0.037369316
VIDP,0.064583389
VOBL,0.073783623
VIDP,0.02894914
VOML,0.038283086
VISR,0.041726097
VABB,0.098407663
VABB,0.012446052
VIDP,-0.024470569
OMDB,0.0459446
VIDP,0.067513597
VOBL,0.073384849
VIJU,0.067100049
VOBL,0.010500781
VOGO,-0.018532617
VIDP,0.010053474
VIDP,0.031262684
VOGO,0.007588919
VEBD,
VABB,0.099116207
VIDP,0.069956031
VIJU,0.052495117
UDYZ,-0.016790542
OERK,-0.005065327
VGHS,0.07000389
VIDP,-0.001545868
VOBL,0.085900877
VIDP,0.006697359
VIAR,-0.056530823
VIJP,0.078539359
VOBL,0.019159055
VIDP,0.103247273
VABB,0.014924497
VIDP,0.025638095
,
VOGO,0.019993294
VECC,0.057204098
VAAH,0.058190098
VABB,0.027164842
VIBN,
VECC,-0.017024234
VABB,0.06946573
VIDP,0.039889922
VABB,-0.012212414
VOGO,0.082376398
VEGT,0.024151643
VHHH,0.104909873
VIDP,0.061813058
VOMM,0.098042754
VIDP,0.059028802
VIDP,0.032543003
VEGT,0.043914399
,
VECX,0.013377311
VIJP,0.107152924
VIDP,0.022514426
VISR,0.017256635
VIDP,0.033457905
VEGK,0.071560915
VABB,-0.036703484
VECC,0.001251126
VILK,0.045537224
VOMM,0.011375813
VILH,0.110014688
VARK,0.010221752
VABB,0.011493085
VILH,
VOBL,0.068539525
OMDB,
VEPT,0.080656628
VOGO,0.053877856
VABB,0.016349764
VEDG,-0.011143743
VOPB,-0.019160472
VEGK,-0.006878823
VAAH,-0.028307832
VABB,0.014071728
,
VISR,0.016296261
VIDP,
VAAH,0.032015825
VIDP,0.080914436
VECC,0.064192164
OMRK,0.008366005
VIDP,0.068937998
VAAH,0.040008667
VABB,0.013098505
VIDP,0.024905117
VABB,0.027193131
VAAH,0.08074936
VOBL,0.061596138
VOCL,0.010463212
,
VEBD,0.077839714
OEDF,0.020071023
,
VOCI,0.027135142
VOCL,0.056826799
VIDP,0.033507111
VAPO,-0.087996388
VECC,0.064702139
VIDP,-0.009975381
VILH,0.066427917
OBBI,0.031217035
,
VEGT,-0.006958465
VEPT,-0.057471983
VOGO,0.00610996
VECC,0.040803658
VIDP,0.109933129
VABB,-0.052934978
OMDB,-0.026604222
VOBL,
VOGO,
VEKU,0.046135043
VABB,0.01400374
VOHS,
OERK,0.062016231
VABB,0.070789229
VIDP,0.064075945
VEBD,-0.121357558
VISR,0.016246522
VISR,-0.002787391
VISR,
VIDP,-0.022252058
VABB,0.049031646
VIDP,0.000471995
VOGO,-0.039803484
VEGK,0.014584965
OEJN,-0.009100667
VECC,0.015117867
VOMM,0.101332016
VIBN,
VOMM,0.080617133
VIDP,0.049192153
VECC,-0.035182526
VEPT,0.004442711
VECC,
VIDP,0.074595191
VECC,0.003127696
VEPT,-0.000672488
VISR,-0.016198046
VOBM,0.064971313
VEPT,0.031718964
VEGT,0.072777773
VIDP,-0.01031925
VOGO,0.041191333
VEPT,0.019295098
VEGT,0.012149289
VABB,0.097256891
VABB,
VIDP,0.114176697
VOBL,0.0198157
VOCL,0.034904009
VABB,0.019646732
VABB,0.005780854
VIDP,-0.050932249
VIDP,-0.050701259
VABB,0.038600681
VABB,0.044969808
VIDP,0.032166587
VIJU,0.031180063
VIJU,
VISR,0.03770147
VOGO,0.004811974
VEBD,-0.003159513
VAUD,-0.035453396
VIJP,0.070981198
OMDB,-0.016235555
VIDP,0.026325831
OMDB,0.017637284
VABB,
VOCL,0.104057975
VASU,0.083674665
VEPT,-0.007782297
VIDP,0.005436496
VECC,0.093869204
VIJU,-0.054969377
VIDP,0.040657428
VABB,-0.016057234
VABB,0.080409512
VIDP,0.068341287
VIDP,0.054638431
VEPT,-0.011014974
VISR,0.000674451
VILH,0.049854205
VEGT,0.057130977
VOGO,0.031769919
VECC,-0.030448345
VIDP,
VABB,0.013237043
VOGO,
VOBL,0.018598944
VABB,
VECC,0.054985848
VABB,0.016553697
VOGO,0.052747889
VOGO,0.052415165
VASU,-0.036836742
VEPT,-0.058825468
VECC,0.051150134
VOGO,
OMDW,-0.085081256
VISR,0.065293029
VABB,0.050980907
VIDP,0.050394818
VIDP,
VECC,0.083483843
VABB,0.003370486
,
VIDP,-0.010063889
VIDP,0.038268482
VOCI,-0.012055208
VOBL,0.032100767
VIDP,0.087680698
VIDP,0.024491899
VIDP,0.033726273
VABB,0.023205491
VASU,0.025015342
OERK,-0.016794938
VVNB,0.104268814
VEGK,-0.019794268
VEGT,0.031375234
VIDP,0.022750903
VAPO,-0.072614365
VABB,0.065850299
ZGNN,-0.004112319
WSSS,0.05251422
,
VOGO,0.025084308
VIAR,
VOBL,0.044233778
VIDP,0.036679289
VOCL,-0.007630886
VIDP,0.037215343
VIDP,0.027322018
VOGO,0.06642401
VISR,-0.027170872
VEGT,0.002936557
VIDP,-0.01545849
VIDP,0.017232074
VIDP,0.024144005
VAPO,-0.011746121
VECC,0.046162589
VAPO,0.071313521
VGHS,-0.012092722
VIDP,0.073733801
VECC,0.060836387
VEGT,0.054495571
VABB,-0.040140641
VOBL,-0.035551672
VOBL,0.031871576
VIDP,-0.020866196
VECC,0.052747174
VABB,0.09500156
VIDP,0.049927762
VIJP,-0.04219238
VABB,-0.029723834
VABB,0.033404532
VIDP,0.017563571
VIDP,-0.030648485
VOHS,0.079945257
VABB,0.062568951
VEGT,
VABB,0.039064673
VIDP,0.082356856
VABB,0.066882073
VIDP,-0.009973173
OMDB,0.023258958
,
OMDB,0.007659349
VIDP,
VEDG,0.028062886
VEGT,0.008651667
VHHH,0.092278255
VRMM,0.088710303
VIDP,0.043515726
VIDP,0.080081795
VOMM,0.060540574
VABB,0.016330073
VABB,0.045543005
VOBL,-0.001977497
VEPT,0.019637872
VOGO,0.103864004
VAAH,0.018710104
OMDW,0.015294674
VIDP,-0.030242096
VIDP,0.035711966
VILH,-0.007368853
VIDP,
VOBL,0.010321389
VABB,0.065394846
VVNB,-0.03852745
VEGT,0.050982616
VIDP,-0.039537386
VEBD,0.057614453
VIDP,0.011430144
VOGO,-0.015589849
VIDP,0.035791121
VIDP,0.075074287
VECC,0.037716329
VIDP,0.058084262
VIDN,0.075351726
VIJP,
VRMM,-0.082388643
VIDP,0.076727406
VABB,0.011493267
VIDP,0.054872433
VISR,0.030440522
VIDP,0.033844902
VIDP,0.007746747
VOBL,0.068137529
VEGT,-0.050240781
VCBI,0.01382673
VOPB,-0.024779912
VABB,0.044289152
VOBL,0.089736229
VAAH,-0.007300528
VABB,0.114336502
VIDP,0.000778036
VOGO,
VOMM,-0.024539311
VECC,0.033263419
VIDP,0.074624761
VEPT,0.067120288
VOCL,0.009225332
VARK,0.0205167
OMDB,0.022209109
VABB,0.087418264
VVNB,-0.058665702
VIDP,0.017994251
VABB,0.079068629
,
VOCI,-0.042001422
VIDP,-0.048383998
VOMM,0.050701666
VOMM,0.049964724
VABB,-0.023142032
VEPT,0.026688966
VIDP,0.037935404
VABB,
VAPO,0.029264443
VOHS,0.042610113
VABB,0.089976259
VOMM,
VOCI,-0.011791643
VECC,-0.054909956
VERC,0.019252328
VECC,0.022291602
VASU,0.046575023
VIDP,-0.018548067
VOMM,0.093315036
VIDP,0.055994759
VABB,0.041992641
VABB,0.004214033
VIDP,-0.033762234
VOMM,0.0269933
VEGK,0.015253436
VOBM,0.094874438
VOBL,0.02019712
VIJR,0.090670045
VECC,0.023555983
,
VIDP,0.046817216
VECC,0.005731525
VIJU,0.012486542
VABB,0.026683284
VABB,
VECC,0.048839083
VAAH,0.045389302
VAPO,0.079435007
VABB,0.055879561
VOML,0.030580069
VIDP,0.058023909
VIDP,0.004692878
VEBD,0.015357929
VABB,0.000257106
VEBD,0.010006298
VIDP,0.030863416
VABB,
VIDP,-0.004601921
VOMM,0.029437834
VIDP,0.049931076
VOPB,0.067119446
VOMD,0.010967584
VABB,
VOMM,0.015601396
VAPO,0.016097681
VAUD,0.039625545
VOMM,0.019659509
VIDP,0.077376464
VIDP,0.040497172
VECC,0.001754987
VAUD,0.047486706
VABB,0.063106211
VIDP,0.012815423
OMDB,0.054980134
VIDP,0.061674607
VISR,0.072012665
VOBL,-0.019541183
VVNB,
,
OMDB,-0.000294112
VIDP,0.055028278
VIAR,-0.020136028
OMDB,-0.025734209
VIDP,0.069923417
VIDP,0.039004871
VOMM,-0.012070695
LATI,0.054807694
VIDP,0.119794136
VGHS,0.107947576
VISR,0.051227929
VIDP,0.039895909
OMDB,0.039819084
VECC,-0.005833018
VECC,0.009779843
VECC,0.056680492
VABB,-0.011772491
VEGK,-0.03269538
VOGO,0.023884262
VABB,-0.012897836
VIJU,0.016223952
VEGT,0.023550223
VISR,0.085456554
VOGO,0.028206686
VABB,0.010192692
VEGT,-0.010990342
VABB,0.065765048
VECX,0.06379679
WSSS,0.045833256
VISR,0.033246824
OMDB,-0.02764418
VIJP,0.083415667
VVNB,0.033368062
VARK,-0.01895632
VECC,0.01821053
VOGO,0.058153812
VARK,-0.043345691
VEDG,-0.035844439
VIDP,-0.030625471
VIAR,0.01600578
VOMM,0.060337665
VIDP,0.063446651
VISR,0.014775749
VEPT,-0.013368816
VECC,0.066353963
VOHS,0.0195677
VIDP,0.032803594
VIBN,
VABB,0.037359185
VECC,0.160006165
VEPT,0.061006882
VILH,0.081818962
VIDP,-0.025699947
VECC,0.036514336
VABB,0.068935277
VOBL,0.051901287
VOTV,-0.07392908
VECX,0.065010946
VEPT,0.042014797
OMDB,-0.012216569
VABB,-0.032177176
VIJU,-0.005379336
OMDB,0.008995478
VIDP,
VECC,0.042011184
VIDP,0.053752083
VABB,-0.014442935
VOBL,0.018080898
VABB,-0.023943638
VIDP,0.045608131
VABB,
VTBS,
VIBN,
VIDP,0.034792392
VIDP,-0.000974297
VEPT,0.003555907
VIDP,0.091322377
OMDB,
VEGT,0.110050104
VABB,0.057176066
VOML,0.02117399
VEGT,0.040355249
VEGK,0.047242955
VABB,0.006012251
VOBL,0.041702126
UTTT,0.044135561
,
VOGO,0.023468399
VAUD,
VIDP,0.021625701
VIDP,-0.00391184
VOCI,0.011750196
VEBD,0.013838041
VAAH,0.020706745
VECC,0.026512347
VIDP,0.016377982
VEGT,0.045084305
VABB,0.108886016
VIDP,0.055757958
VOGO,0.033616109
VOMM,0.066111749
VABB,0.034408801
VEGT,-0.034200172
VOHS,0.085786764
VEBD,0.023660396
VIDP,0.036823481
OMDB,0.075186607
VABB,0.035525805
VECC,0.043059813
VIDP,-0.010792952
VIDP,-0.04095207
VEGT,0.084605188
VOBL,0.059635745
VEBD,-0.005515478
VOPB,0.034663407
VOML,0.113598906
VIDP,
VAPO,
VEGK,0.076989947
VISR,0.041922545
VEDG,
VIDP,0.058524295
VABB,-0.032576504
VIDP,0.021589222
VABB,0.065973295
VEKU,
VOGO,0.016640164
VIDP,0.007264966
VABB,0.024312747
WSSS,0.052742234
VIDP,0.02179297
OMDB,-0.004182852
VOBL,0.014404054
VIDP,0.108457625
VEPT,-0.000429843
VIDP,0.044355461
VOBL,-0.000978941
VEGT,0.064492708
VOPB,
VIDP,0.115616068
VECC,-0.041759963
VEGT,0.076735461
VEBD,-0.019170164
VIDP,0.058562438
VEPT,-0.009408585
OMDB,-0.005349237
VECC,0.012095824
VOMM,-0.029019386
VILH,
VABB,0.090149308
VISR,-0.021799056
VAPO,0.040873984
VOPB,-0.011564847
OMRK,0.033335314
VOGO,-0.014041052
VOGO,-0.002026394
VOBL,0.000866965
VIDP,-0.031114091
VABB,0.06019599
OERK,0.002656187
VIDP,0.013216234
VIDP,0.053671336
OERK,0.000989296
VABB,-0.019766842
VIDP,0.072329552
VABB,0.009033826
VARK,0.052610555
VIDP,0.055127182
VEPT,-0.022622987
VIDP,-0.01864648
VECC,0.004806633
VIDP,0.060266692
VIDP,0.044871666
VAPO,0.048830184
VAPO,0.058407914
VIDP,0.07007557
OMDB,0.021098828
VIJP,
VOBL,0.102366673
,
VIAR,0.034804651
VABB,0.022136623
VAPO,0.060347152
VIAR,0.038872595
OERK,-0.012152662
VOBM,0.01497162
VOBL,0.021635788
VIDP,-0.024675613
VEBD,0.071583791
VVNB,0.086021189
VEDG,0.02713303
VAOZ,0.00284421
VIDP,0.037991345
VEGT,-0.081062856
VIJP,0.049225665
VOGO,0.039531393
VILH,0.034092709
VIDP,0.042890136
VIDP,-0.019298125
VIDP,0.131210366
VABB,0.048127619
VAAH,0.057402559
VOGO,0.006402456
VEDG,-0.001397787
,
VIDP,0.016569837
VIDP,0.052498856
VABB,0.004147308
VIDP,0.096401788
VECC,0.054820814
VAPO,0.00825153
VHHH,
VAAH,0.032796944
VVNB,-0.002304431
VOMM,-0.045141824
VEPT,0.018691091
VECC,0.019347577
VABB,0.044265245
VIDP,
VIDP,-0.030795693
VABB,0.058400674
VOMD,-0.110084766
VOBL,0.035430444
VABB,0.08146996
VABB,0.069170785
VOHS,-0.027668427
VOBL,-0.008689335
VIDP,0.005149967
VIDP,0.04393545
VOMM,0.025722242
VIDP,-0.025025575
VIDP,0.081865644
VGHS,0.002179219
VEGT,0.085355048
VIDP,-0.030594884
VIDP,0.014091221
VOBL,0.060943039
VABB,-0.050973271
VEGK,-0.015390963
VIDP,0.00852393
VECC,0.030127445
VIDP,0.035680208
VABB,-0.001999636
VOMM,0.020762968
VEDG,0.02585476
VABB,0.041509736
VIDP,0.009152666
VIDP,0.003035501
VEGK,0.003473985
VOBL,-0.035700402
VIDP,0.03049985
VIDP,-0.024331488
VIJU,0.039684729
VAPO,-0.041443284
VIDP,-0.002426226
VABB,0.058069215
VIJP,0.014176897
VABB,-0.018685798
VABB,-0.006409512
VOBL,0.057935899
VOBL,0.014313057
VIDP,0.07883649
VABB,0.005531155
VEGT,0.042044092
VECC,0.042817632
VECC,0.056914951
VIDP,0.019841585
VIAR,0.067111406
VOBL,
VIDP,0.090665719
VIBN,
VECC,0.093492318
VIAR,-0.058364343
VECC,-0.040755432
VABB,0.046953156
VECC,0.03937365
VOMM,0.028604284
VABB,0.024167392
VOBM,0.025709217
VABB,0.035205052
VABB,
VISR,0.021903855
VEBD,0.056201316
,
,
VIDP,-0.040552298
VIDP,0.101658079
VOCL,
VISR,0.016117003
VEPT,-0.063539976
VOBL,-0.033676066
VEBD,0.048111218
VABB,
VOBL,0.011222825
VIJP,0.090696661
VIDP,0.030347476
VISR,
VOBL,
VISR,
VIDP,0.050261922
VIDP,0.073563698
VOBL,0.030981923
VEGT,-0.026425177
VIDP,0.016444444
VEPT,0.024512546
VAAH,0.01342995
VECC,0.05191118
ZHHH,0.056445247
VOGO,-0.010637876
VISR,0.026053499
VEPT,0.058809836
VIJP,0.057894752
VOMM,0.007037255
VABB,0.028148538
VISR,0.017942617
VIDP,0.017854873
VIJU,0.03185469
VIDP,0.024597477
VIDP,-0.01309446
VOHS,
VOMM,0.017050191
VIJU,-0.037400187
VECC,0.037291939
VABB,0.043833915
VIDP,0.026461969
VEPT,-0.006957237
VAAH,0.024738958
VIJP,0.010480498
VIDP,-0.036229255
OERK,-0.062381163
VABB,-0.048677295
OMRK,0.024866786
VOBL,
VIDP,0.053254112
VECC,0.000899131
VEBD,0.060497881
VIJR,0.020499925
VEGT,0.062121973
VOMM,0.061909931
VIJP,0.05756753
VYYY,0.037064415
VIDP,0.028238345
VEPT,-0.031109147
VAPO,0.04419141
VAUD,0.022264724
VIDP,
VILH,
VIDP,0.052601232
VEPT,0.027918972
VIDP,0.013371864
VOGO,0.071166108
OMDB,0.050346129
VIDP,0.107137213
VIDP,0.013814421
VARK,-0.067974012
VOBL,0.009875608
VIJP,-0.01398186
VECC,0.030327185
VIDP,0.055941462
VILK,0.107451792
VABB,0.019979049
VEGT,0.027347118
VOHS,-0.006668679
VIDP,0.055370506
VIDP,0.059805135
VOGO,0.020816184
VIDP,0.058808002
VECC,0.031562125
VAAH,-0.015509679
VEIM,-0.018769252
VABB,0.002556234
VILH,
VABB,0.037653659
VIDP,0.017057748
,
VIDP,0.089943825
VECC,0.034115614
VEGT,0.046223094
VABB,0.04775154
VIDP,0.022643343
VOPB,0.03449437
VILH,0.098382976
VISR,0.031974846
VIDP,0.052768786
VOMM,0.090121366
VOBL,0.075625752
VIDP,0.053709609
VIDP,0.031237651
VABB,-0.048715805
VABB,0.021826619
VIDP,0.039621887
OEJN,0.051433588
VEPT,0.100455188
VECC,-0.051250449
VABB,0.023205491
VOGO,-0.061270291
VEPT,-0.038399875
VABB,0.057042899
VIDP,-0.017790664
VVNB,0.064354129
VOMM,0.027039714
VIDP,
VIDP,0.014086262
VAAH,
VEPT,-0.060936628
OERK,0.024252608
VABB,0.037335867
VGHS,0.109244272
VOBL,0.002374424
OMDB,-0.012637519
,
VABB,0.054283593
VIDP,0.065259686
VIDP,0.019325119
VECC,0.074000544
VABB,0.036924952
,
OMDB,
VOBL,
,
VEGK,0.059492569
VASU,-0.028392107
VIAR,0.068379799
VOCI,0.094963963
VECX,0.024348516
VISR,0.023364967
VIJP,0.105263445
VOMM,0.004384891
VIDP,0.061271388
VABB,0.044253006
VAPO,-0.053132734
VIDP,0.061340364
VEBD,0.09238036
VIJU,0.053938656
VIDP,0.026836226
VIDP,0.021557197
VAAH,-0.00981105
VIDP,0.016110288
VISR,0.047186955
VEPT,0.033467557
VOMM,0.035978241
VEGT,0.065147118
VOGO,0.063395473
VIDP,0.072232434
VGHS,-0.015766527
VAUD,-0.049330164
VEBD,-0.005892879
VECC,0.038367521
VEGT,0.035183082
VISR,-0.033009521
VIDP,0.070805316
VEBD,0.02155388
VOCI,0.08347323
VABB,-0.030617939
VECX,0.044963014
VOGO,-0.005075948
VOBL,-0.008341609
VABB,0.015546278
VOHS,
VRMM,0.040129157
VOBL,
VECC,0.01930898
VOCI,0.011509978
VAAH,
VASU,0.005019528
VABB,0.005735388
VOCI,0.045820861
VIJU,-0.021231496
VIDP,0.051795015
VOHS,0.013684637
VIDP,0.040038349
VIDP,0.110270952
VIDP,
VOHS,0.018305188
VILH,
VAPO,0.138990278
VOHS,0.027437016
VOML,0.066675392
VOGO,0.063259251
VECC,0.019119192
OMRK,0.040923182
VISR,-0.020011653
VECC,
VIJP,-0.05536193
VOPB,0.020877092
VIDP,0.029893218
VABB,0.025736456
VIDP,-0.025745938
VEPT,0.005199365
VOPB,-0.021117388
VOHS,0.025681715
,
VIDP,0.067370874
VOGO,0.079014593
VABB,0.05891694
VIDP,0.01132104
VIAR,-0.013878544
VIJP,-0.002400951
VAUD,-0.037552675
VABB,
VOBL,0.034673225
VIDP,0.021231595
VIDP,-0.019227309
VABB,0.042772417
,
VEPT,0.065142149
VOBL,0.067860782
VECC,-0.016786262
VIDP,0.030588582
VIDP,
OEJN,0.015368272
VECC,0.074531763
VIJP,0.015427349
OMRK,0.028401807
VIDP,0.022571618
VEGT,0.047311521
VOMM,0.049376053
VABB,0.011202808
VOCI,-0.006373002
,
VEBD,-0.02796093
VIDP,0.028558718
VOGO,0.017856207
VEBD,-0.025367361
VIDP,0.022473749
OERK,0.001609446
VISR,0.005715335
VECC,0.0118585
VOMM,0.007929847
VECC,
VEPT,0.036444091
VOMM,-0.010304609
VOBL,0.09667473
VIJP,0.030087541
VABB,-0.015837845
VECC,0.126108837
VISR,0.005959066
VOMM,-0.014094368
VIDP,
VEGK,0.010230288
VIJU,-0.004762439
VASU,-0.013831267
VIDP,-0.002002005
VABB,-0.048390469
VIJR,0.050398896
VOBL,0.066270607
VISR,0.039518772
VIDP,0.113013883
VIJP,-0.018140391
VEGT,0.037667499
VIBN,
VISR,0.009318525
VECC,0.041442797
VIJR,0.005557137
VASU,
VIDP,0.032827898
VIDP,0.035608535
VOMM,0.038333276
VOGO,-0.015836529
VECX,-0.021574705
,
VECC,0.061798946
VECC,0.011443473
VOBL,0.045678803
OMDB,
VABB,0.069699278
VIDP,0.013564462
VOBL,0.065749808
VIBN,
VOCI,0.078058268
VOBL,-0.000809006
VIDP,0.028369184
VECC,0.051474045
VEPT,-0.004734581
VEGT,-0.018230819
VIDP,-0.006265919
VAPO,
VIDP,0.086569053
VOCL,-0.00666583
VECX,0.029333183
VIDP,0.010610572
VOBM,0.092966702
VILH,0.0721768
VEDG,0.056011675
VEPT,0.113830292
VIDP,0.07553915
VOMM,0.085470131
VISR,0.07560994
VOML,-0.004085234
VOGO,0.003809874
VIBN,
VEBD,
VOCL,0.071253033
VAPO,-0.006708526
VAAH,-0.01127162
VEPT,0.027204625
VIJP,0.029680106
VEGK,0.000185613
VISR,0.046233008
VABB,0.007746213
VIDP,0.037555861
VABB,0.005702066
VECC,0.018930035
VIDP,0.10056553
VOMM,0.025306945
VABB,-0.030103688
VIDP,0.034855009
,
VILH,0.064468503
VECC,0.03883563
VISR,0.02974694
VIDP,0.032809829
VOGO,
VOHS,0.104349555
VILK,0.032656686
VCBI,
VIDP,0.029281203
VIDP,0.052781484
VABB,0.021510524
VIAR,0.087118141
VABB,
VISR,0.019287169
VISR,0.000945702
VECC,0.054640883
VAAH,0.067946614
VOMM,0.045245632
VISR,-0.010408126
,
VECC,0.059896195
VABB,
VABB,0.053615488
VEPT,0.115288546
VOGO,0.005135289
VABB,-0.022125503
VOHS,
VOMM,0.05169523
VOML,0.043876631
VEGK,-0.046359687
VOMM,0.028060428
VIDP,0.019649544
VIDP,0.042426655
VAAH,0.048890945
VIDP,0.02543079
VIJP,-0.013116744
VIDP,0.008258926
VOHS,0.010194467
VECC,0.017549868
VISR,-0.004888935
VIDP,0.009420805
VIDP,0.07714245
VOMM,0.046067759
VOGO,0.049666028
VABB,0.078178168
VABB,0.075319891
VIDP,0.032086774
VOMM,0.028023516
VEPT,0.028085215
VIJP,0.055843505
VIDP,-0.008166433
VABB,0.047078242
VEPT,0.00396006
VEPT,-0.057899893
VEGT,0.012932475
VABB,0.041736906
OERK,0.028143893
VIDP,0.045686667
,
VIDP,0.128836139
VGHS,0.075776072
VIBN,
VEGT,0.064312911
UGKO,
VIAR,-0.008894176
VIDP,0.031417257
VISR,0.049281464
VIDP,0.063973112
VIDP,0.062063287
ZHHH,0.010869506
OMRK,0.033825123
VOGO,-0.024823564
ZHHH,0.069352249
VIJP,0.060784537
OMDB,0.032813718
VEGT,-0.030994256
VOGO,0.069027285
VOBL,0.020765579
VOCI,0.03193862
VIDP,0.073949684
VISR,0.065028765
VIDP,0.062629471
VEPT,0.025711694
VISR,0.03270276
VEGK,-0.030426977
VOGO,-0.033483059
VIDP,0.086004658
VIDP,-0.003708891
VIJU,0.045167038
VOMM,0.018958453
VECC,0.112372837
VABB,0.031776692
OMDB,-0.027073857
VOMM,0.002652825
VABB,0.085398176
VEKU,0.022789516
VIDP,0.03857617
VIDP,-0.017267096
VABB,0.010371766
VOHS,
VIDP,0.03720659
VOTP,0.045351292
VABB,0.097252421
VEGT,0.047493469
,
VECC,-0.001066675
VABB,0.068202856
VIDP,-0.014144294
VEGT,0.03246934
,
VABB,0.021281969
VEDG,0.013350435
VIDP,0.033377987
VOGO,0.059206298
VOMD,0.03162913
VECC,0.047187465
VEKU,0.06363121
WSSS,0.041186152
VABB,0.068103529
VABB,0.030102685
VVNB,-0.002220146
VIDP,0.0243007
VEPT,
VIJP,
VCBI,0.023599881
VIDP,0.024100563
VISR,-0.018537127
VEBD,-0.014553087
VIDP,0.015612853
VIDP,0.035727023
OMDB,0.01528957
VABB,-0.005621416
VEPT,0.075373426
VOMM,-0.003791862
VIDP,
VABB,-0.04925266
VIAR,-0.005008725
VABB,-0.013712906
VASU,-0.006981736
VIDP,0.049023369
VECC,0.050906428
VEPT,0.038047758
VECC,-0.025946266
VIDP,0.000870302
VECC,0.135382692
VABB,0.026991175
VISR,0.040091449
VIDP,0.090294373
VEPT,0.033310827
VOGO,0.047928362
VILH,0.039350586
VOGO,
ZHHH,-0.054544816
VIDN,0.053323968
VOMM,0.030721873
OEDF,-0.001367135
VOML,-0.027126545
VOMM,-0.033972938
VAAH,0.023801515
VVNB,0.032168598
VECC,0.008660212
VIDP,-0.017050128
VIDP,0.008220909
VIDP,0.006453503
VIDP,0.015226661
OMDB,0.050361053
VOGO,0.031888717
VEBD,0.009925573
OEJN,-0.005346814
VOHS,0.093538909
VABB,-0.01757876
VIJP,0.013801847
VIDP,0.039604829
VABB,0.005333837
VIDP,-0.004025317
VABB,-0.016178486
OMDB,-0.047612763
VILH,0.03380409
VIJP,0.04718518
VIDP,0.044094356
VABB,0.059024167
VECC,0.088660032
VIDP,0.057900053
VEGT,-0.01730112
VECC,0.04286887
VABB,0.016411057
VOMM,0.050699576
OMRK,-0.008375629
OMDB,0.046375624
VIJU,0.049662576
VOGO,0.03188412
VEDG,0.018585383
VIDP,0.041889877
VIDP,0.032039081
VAPO,0.029029665
VILH,0.039152837
VAPO,0.004821844
VIDP,0.053841518
,
VABB,0.068759454
VIJR,0.019663418
VISR,
VVNB,0.058944806
VOBL,0.047202427
VOMD,0.002847523
VABB,0.026177225
VIDP,0.023346838
VOMM,0.024744542
VIDP,0.039492019
VAUD,0.029378058
VEGT,0.044688245
VERC,0.048279547
VECC,0.104524747
VOMM,0.013378325
VISR,-0.050912514
VIDP,0.017639256
VIDP,0.062928235
VECC,0.048715285
VIJP,0.021214236
